# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	4685
#@/user_id	884253d3-7f28-4531-9f27-e91562b61ca9
nong le 	弄了	c=1 d=0.109562 t=4029
nong qi lai 	弄起來	c=1 d=1 t=3077
nong yi nong 	弄一弄	c=1 d=0.0182243 t=4685
nong yi xia 	弄一下	c=1 d=0.064894 t=4685
nong zhe ge 	弄這個	c=1 d=1 t=3616
nuan shou bao 	暖手寶	c=1 d=1 t=3041
nv quan 	女權	c=1 d=0.00565622 t=4685
nv quan 	釹醛	c=1 d=0.00562801 t=4685
o 	哦	c=6 d=0.241714 t=4685
o o 	哦哦	c=21 d=0.861983 t=4685
ou er 	偶爾	c=4 d=0.130747 t=4685
pa 	怕	c=1 d=1.03588 t=4351
pai ban 	排版	c=1 d=1 t=4375
pai ke 	派克	c=1 d=1 t=3554
pai zhao 	拍照	c=0 d=0.00407622 t=4685
pai zhao jiu xing 	拍照就行	c=1 d=0.0409665 t=4685
pan 	盤	c=0 d=0.0782705 t=4685
pan duan 	判斷	c=1 d=1 t=4133
pao 	跑	c=1 d=1.00024 t=4668
pao chu lai 	跑出來	c=1 d=1 t=3449
pao le 	跑了	c=0 d=0.1 t=2889
pei 	佩	c=1 d=1 t=4548
pei ou 	配偶	c=1 d=1 t=4193
pei zhi 	配置	c=11 d=0.250475 t=4685
pei zhi dai li 	配置代理	c=1 d=1 t=2819
pei zhi le 	配置了	c=1 d=0.767206 t=4685
pei zhi qi lai 	配置起來	c=1 d=1 t=3333
pei zhi wen jian 	配置文件	c=2 d=1.54881 t=2749
pian ren 	騙人	c=0 d=0.000379148 t=4685
pian ren ma 	騙人嗎	c=1 d=0.00381048 t=4685
pian yi 	便宜	c=0 d=0.00188734 t=4685
pin lv 	頻率	c=1 d=0.00806679 t=4685
pin yin 	拼音	c=1 d=0.0217096 t=4685
ping bi 	屏蔽	c=1 d=0.856415 t=4685
ping shi 	平時	c=1 d=1 t=3248
pu bian 	普遍	c=1 d=1 t=3276
qi 	其	c=0 d=0.00319048 t=4685
qi 	器	c=0 d=0.1 t=3726
qi 	棄	c=0 d=0.1 t=4332
qi de 	起得	c=1 d=0.117068 t=4685
qi dong pan 	啓動盤	c=1 d=0.315058 t=4685
qi guai 	奇怪	c=1 d=0.0014622 t=4685
qi lai 	起來	c=1 d=0.0322254 t=4685
qi le 	起了	c=0 d=0.00098528 t=4685
qi le 	齊了	c=1 d=0.055299 t=4685
qi miao 	奇妙	c=0 d=0.00387742 t=4685
qi miao de 	奇妙的	c=1 d=0.0389686 t=4685
qi shi 	其實	c=12 d=1.1882 t=4685
qi shi 	歧視	c=1 d=0.415161 t=4685
qi shi shi 	其實是	c=1 d=0.412714 t=4685
qi shi zhu yao jiu 	其實主要就	c=1 d=1 t=4295
qi ta 	其他	c=4 d=0.487275 t=4685
qi ta ren 	其他人	c=2 d=0.0142642 t=4685
qi yi 	歧義	c=1 d=0.0149956 t=4685
qi yuan 	起源	c=2 d=0.3784 t=4685
qi zhong 	其中	c=0 d=0.0869358 t=4685
qi zhong hai yong 	其中還用	c=1 d=0.031117 t=4685
qi zhong yi ge 	其中一個	c=1 d=1 t=4658
qi zi 	妻子	c=1 d=1 t=4189
qian 	乾	c=1 d=0.00210172 t=4685
qian 	錢	c=1 d=1 t=2426
qian bu jiu 	前不久	c=1 d=0.856415 t=4685
qian ji tian 	前幾天	c=2 d=1.27117 t=3752
qian mai 	錢買	c=0 d=0.00174224 t=4685
qian mian 	前面	c=0 d=0.0184445 t=4685
qian mian de 	前面的	c=1 d=0.151829 t=4685
qian mian shi 	前面是	c=1 d=0.0335406 t=4685
qian ming 	簽名	c=2 d=0.252312 t=4685
qian mo 	阡陌	c=1 d=1 t=4134
qian shui 	潛水	c=1 d=1 t=2588
qian tu 	前途	c=1 d=1.05123 t=4584
qiang le 	強了	c=2 d=1.99501 t=3503
qiang xin 	強心	c=1 d=0.0115624 t=4685
qiao 	橋	c=2 d=0.457605 t=4685
qiao jie 	橋接	c=1 d=1 t=3139
qin fan 	侵犯	c=1 d=0.101266 t=4685
qing 	請	c=1 d=1 t=2344
qing chu 	清楚	c=1 d=0.0251774 t=4685
qing kuang 	情況	c=2 d=0.034562 t=4685
qing wen 	請問	c=3 d=0.0219609 t=4685
qing wen yi xia 	請問一下	c=7 d=0.186664 t=4685
qing wen you na wei ju ju 	請問有那位菊苣	c=1 d=0.084163 t=4685
qu 	區	c=2 d=0.349938 t=4685
qu 	去	c=6 d=0.424598 t=4685
qu bie 	區別	c=1 d=0.254578 t=4685
qu de 	去的	c=0 d=0.00658748 t=4685
qu de 	取得	c=2 d=0.034372 t=4685
qu diao 	去掉	c=3 d=0.0520787 t=4685
qu dong 	驅動	c=1 d=0.0123389 t=4685
qu le 	去了	c=1 d=0.00463025 t=4685
qu le 	取了	c=1 d=1 t=3388
qu nian 	去年	c=1 d=0.852144 t=4685
qu zhao 	去找	c=1 d=1 t=4421
quan 	全	c=4 d=1.99979 t=3695
quan bu 	全部	c=2 d=0.0322254 t=4685
quan da xie 	全大寫	c=1 d=1 t=3130
quan dou 	全都	c=1 d=1 t=2838
quan dui 	全對	c=1 d=1 t=3686
quan jia 	全家	c=0 d=0.00399551 t=4685
quan ju 	全局	c=4 d=0.0338193 t=4685
quan pan 	全盤	c=2 d=0.909915 t=4685
quan shi 	全是	c=1 d=1 t=4434
quan xian 	權限	c=1 d=1 t=2950
quan zai 	全在	c=1 d=1 t=3661
que 	卻	c=4 d=0.110716 t=4685
que ding 	確定	c=2 d=0.0215922 t=4685
que ren 	確認	c=1 d=0.0136366 t=4685
que shi 	確實	c=6 d=0.168775 t=4685
que shi hao 	確實好	c=1 d=0.0816756 t=4685
que shi shi 	確實是	c=1 d=1 t=2738
qun 	羣	c=2 d=0.387627 t=4685
qun bei zhu 	羣備註	c=1 d=0.357007 t=4685
qun li 	羣裏	c=3 d=0.249075 t=4685
qun li ma 	羣裏嗎	c=1 d=1 t=2516
qun zhu 	羣主	c=1 d=1.07045 t=3539
qun zhu ya 	羣主呀	c=1 d=1 t=3540
ran hou 	然後	c=17 d=1.18418 t=4685
rang 	讓	c=1 d=0.978095 t=4277
rang ta 	讓他	c=1 d=1 t=3447
rang yi ge bao 	讓一個包	c=1 d=1 t=4278
re 	熱	c=1 d=1 t=4635
ren 	人	c=6 d=0.560917 t=4685
ren gou duo 	人夠多	c=1 d=1 t=4203
ren le 	人樂	c=1 d=1 t=4568
ren min 	人民	c=1 d=1.00034 t=4629
ren min bei lu 	人民北路	c=1 d=1 t=4121
ren min bi 	人民幣	c=1 d=1 t=3938
ren qing 	人情	c=1 d=0.0100017 t=4685
ren xing 	人性	c=0 d=0.000396599 t=4685
ren xing de 	人性的	c=1 d=0.00398587 t=4685
ren zuo 	認作	c=1 d=0.329599 t=4685
ren zuo le 	認作了	c=1 d=0.0880368 t=4685
ri qi 	日期	c=0 d=0.0143704 t=4685
ri qi ba 	日期吧	c=1 d=0.144424 t=4685
rong qi 	容器	c=0 d=0.00222592 t=4685
rong qi de hua 	容器的話	c=1 d=0.0223708 t=4685
rong yi 	容易	c=2 d=0.0720098 t=4685
ru ci 	如此	c=3 d=0.190777 t=4685
ru en 	如恩	c=1 d=1 t=3481
ru guo 	如果	c=6 d=1.4864 t=4685
ru guo shi 	如果是	c=1 d=1 t=2348
ru he 	如何	c=5 d=0.121844 t=4685
ru he pei zhi 	如何配置	c=1 d=1 t=4677
ruan jian 	軟件	c=0 d=0.033454 t=4685
ruan jian bao 	軟件包	c=1 d=0.0134335 t=4685
ruan jian le 	軟件了	c=1 d=0.336216 t=4685
rui 	睿	c=0 d=0.00158434 t=4685
sai bo peng ke 	賽博朋克	c=1 d=0.00852289 t=4685
san bai duo 	三百多	c=0 d=0.1 t=4397
san bai duo jin 	三百多斤	c=1 d=1 t=4398
san ge 	三個	c=0 d=0.1 t=3811
san shi 	三十	c=1 d=1 t=4445
san tian 	三天	c=1 d=1 t=3256
san zhe 	三折	c=1 d=0.421052 t=4685
sha 	啥	c=6 d=0.809924 t=4685
sha ba 	啥吧	c=1 d=1 t=3546
sha dou 	啥都	c=2 d=1.02535 t=3665
sha dou mei you ba 	啥都沒有吧	c=1 d=0.0225956 t=4685
sha shi hou 	啥時候	c=1 d=0.500823 t=2619
sha si 	殺死	c=1 d=1 t=4502
sha yi si 	啥意思	c=6 d=0.0331369 t=4685
shan 	刪	c=0 d=0.00110536 t=4685
shan le 	刪了	c=2 d=1.00032 t=4355
shan shang 	山上	c=1 d=1.09324 t=3762
shan yi xia 	刪一下	c=1 d=0.011109 t=4685
shang 	上	c=10 d=0.649099 t=4685
shang de 	上的	c=1 d=1 t=3050
shang ge 	上個	c=0 d=0.00031042 t=4685
shang ge ban ben 	上個版本	c=1 d=0.00311976 t=4685
shang ge yue 	上個月	c=1 d=1 t=2623
shang guo 	上過	c=1 d=1 t=3284
shang jiao 	上交	c=0 d=0.1 t=2501
shang jiao 	上繳	c=1 d=1.07045 t=2509
shang jiao le 	上交了	c=1 d=1 t=2502
shang jiao le 	上繳了	c=1 d=1 t=2510
shang le 	上了	c=1 d=0.465689 t=4685
shang qu 	上去	c=2 d=0.88692 t=4685
shao 	燒	c=1 d=0.162838 t=4685
shao le 	少了	c=0 d=0.0071719 t=4685
shao le yi ge 	少了一個	c=1 d=0.0720785 t=4685
she hui 	社會	c=0 d=0.00106734 t=4685
she hui zhi qian 	社會之前	c=1 d=1 t=2529
she hui zhong 	社會中	c=1 d=0.0107269 t=4685
she wei 	設爲	c=1 d=1 t=4257
she zhi 	設置	c=4 d=2.72106 t=4685
shen fen 	身份	c=3 d=0.327915 t=4685
shen jiao 	神教	c=1 d=0.444858 t=4685
shen jing 	神經	c=0 d=0.00773047 t=4685
shen jing bin 	神經斌	c=1 d=0.0776922 t=4685
shen me 	什麼	c=4 d=0.498291 t=4685
shen me bao 	什麼包	c=1 d=1 t=3306
shen me de 	什麼的	c=1 d=0.329559 t=4685
shen me guan xi 	什麼關係	c=0 d=0.0085435 t=4685
shen me gui 	什麼鬼	c=1 d=0.079659 t=4685
shen me qing kuang 	什麼情況	c=1 d=1 t=2352
shen me qun 	什麼羣	c=1 d=0.00414854 t=4685
shen me yi si 	什麼意思	c=0 d=0.1 t=2841
shen me zhuo mian 	什麼桌面	c=1 d=0.0306538 t=4685
shen qing 	申請	c=2 d=0.268012 t=3588
shen qing de 	申請的	c=1 d=1 t=3589
shen qing le 	申請了	c=1 d=1 t=2624
shen wei 	身爲	c=0 d=0.0092089 t=4685
shen wei guan li yuan 	身爲管理員	c=1 d=0.0925506 t=4685
shen zhen 	深圳	c=3 d=0.223429 t=4685
shen zhen shi 	深圳市	c=3 d=1.00806 t=4627
shen zhi 	甚至	c=2 d=0.158817 t=4685
shen zhi you 	甚至有	c=0 d=0.1 t=2372
shen zhi you ci 	甚至有次	c=1 d=1 t=2373
sheng cheng 	生成	c=5 d=1.71523 t=4685
sheng cheng wan 	生成完	c=1 d=0.0357931 t=4685
sheng cheng yi xia 	生成一下	c=1 d=0.0270518 t=4685
sheng ge 	省個	c=1 d=1 t=2748
sheng sheng shi shi 	生生世世	c=0 d=0.00168231 t=4685
sheng xia 	剩下	c=0 d=0.00566989 t=4685
sheng xia shi 	剩下是	c=1 d=0.0569831 t=4685
sheng yan 	盛宴	c=1 d=1 t=2363
sheng yin 	聲音	c=2 d=1.85325 t=4127
sheng zhan 	聖戰	c=1 d=1 t=2696
shi 	事	c=0 d=0.1 t=3251
shi 	十	c=1 d=1 t=3165
shi 	是	c=39 d=1.35103 t=4685
shi 	時	c=5 d=0.129447 t=4685
shi 	試	c=1 d=0.00653881 t=4685
shi ba 	是吧	c=2 d=0.138749 t=4685
shi bu kai de ya 	是不開的呀	c=1 d=1 t=3311
shi bu shi 	是不是	c=6 d=0.387586 t=4685
shi bu shi ke yi 	是不是可以	c=1 d=1 t=4498
shi bu shi you wen ti 	是不是有問題	c=1 d=0.0934807 t=4685
shi de 	使得	c=1 d=1 t=2768
shi de 	是的	c=1 d=1 t=2769
shi fang zai 	是放在	c=1 d=0.396531 t=4685
shi fen 	十分	c=1 d=0.00557201 t=4685
shi fou 	是否	c=1 d=0.104087 t=4225
shi fou hui you 	是否會有	c=1 d=1 t=4226
shi ge 	是個	c=2 d=1.00368 t=4387
shi gu 	事故	c=1 d=0.0100518 t=4685
shi guo 	試過	c=1 d=0.0185924 t=4685
shi he 	適合	c=0 d=0.0364219 t=4685
shi he de 	適合的	c=1 d=0.366045 t=4685
shi hou 	時候	c=1 d=0.0115903 t=4685
shi hui 	是會	c=1 d=0.00775048 t=4685
shi jian 	時間	c=5 d=0.734802 t=4685
shi jie 	世界	c=1 d=1 t=3083
shi ke yi 	是可以	c=2 d=0.00453922 t=4685
shi liu 	十六	c=1 d=1 t=4061
shi ma 	是嗎	c=3 d=0.154896 t=4685
shi na ge 	是那個	c=1 d=0.341298 t=4685
shi qing 	事情	c=0 d=0.1 t=2983
shi sha 	是啥	c=3 d=0.0771199 t=4685
shi shen 	食神	c=1 d=0.0488012 t=4685
shi shen me 	是什麼	c=3 d=0.0541506 t=4685
shi shen me yi si 	是什麼意思	c=1 d=1 t=2842
shi shi 	試試	c=12 d=0.24369 t=4685
shi tong de 	是通的	c=1 d=0.0199405 t=4685
shi wo 	是我	c=1 d=0.0387742 t=4685
shi xiao 	失效	c=0 d=0.1 t=4610
shi xiao xing 	時效性	c=0 d=0.1 t=4613
shi xiao xing de dong xi 	時效性的東西	c=1 d=1 t=4614
shi yong 	使用	c=1 d=0.0121617 t=4685
shi yong de 	使用的	c=1 d=1 t=4222
shi zen me 	是怎麼	c=1 d=1 t=4365
shi zhe xie 	是這些	c=1 d=0.0330412 t=4685
shou 	手	c=1 d=0.431711 t=4685
shou da 	手打	c=0 d=0.1 t=3991
shou da qu le 	手打去了	c=1 d=1 t=3992
shou dong 	手動	c=4 d=0.136215 t=4685
shou feng qin 	手風琴	c=1 d=0.0228227 t=4685
shou guang 	壽光	c=1 d=0.0833256 t=4685
shou ji 	手機	c=0 d=0.1 t=2321
shou ji li 	手機裏	c=0 d=0.00051953 t=4685
shou ji you 	手機有	c=1 d=1 t=2322
shou lie 	狩獵	c=0 d=0.1 t=3723
shou lie zhe 	狩獵者	c=1 d=1 t=3724
shou xian 	首先	c=1 d=1 t=4213
shu chu 	輸出	c=2 d=0.109769 t=4685
shu chu shi shen me 	輸出是什麼	c=1 d=0.0513033 t=4685
shu fu 	舒服	c=3 d=0.197899 t=4685
shu qian 	書籤	c=0 d=0.1 t=3467
shu qian lan 	書籤欄	c=1 d=1 t=3468
shu qing 	抒情	c=1 d=1 t=4587
shu ru fa 	輸入法	c=1 d=1 t=4456
shu xi 	熟悉	c=0 d=0.000524752 t=4685
shu xi de 	熟悉的	c=1 d=0.00527382 t=4685
shu xie 	書寫	c=1 d=0.0219278 t=4685
shu ye 	樹葉	c=1 d=0.00474815 t=4685
shu zi 	數字	c=1 d=1 t=3601
shua 	刷	c=5 d=0.718466 t=4685
shua le 	刷了	c=1 d=0.172045 t=4685
shuang 	雙	c=0 d=0.00306538 t=4685
shuang xian ka 	雙顯卡	c=1 d=0.0308074 t=4685
shuang yin hao 	雙引號	c=1 d=1 t=3989
shui 	誰	c=0 d=0.1 t=3960
shui mian 	睡眠	c=1 d=0.00484407 t=4685
shun bian 	順便	c=1 d=0.00575558 t=4685
shun bian ye 	順便也	c=1 d=0.0578443 t=4685
shun shou 	順手	c=0 d=0.00196743 t=4685
shun shou sheng sheng shi shi wa wa de wan 	順手生生世世哇哇地玩	c=1 d=0.0169075 t=4685
shuo 	說	c=1 d=0.0623495 t=4685
shuo ba 	說吧	c=0 d=0.1 t=4480
shuo bu ding 	說不定	c=2 d=0.186389 t=4685
shuo cuo 	說錯	c=0 d=0.0013912 t=4685
shuo cuo le 	說錯了	c=1 d=0.0139818 t=4685
shuo de 	說的	c=0 d=0.0825174 t=4685
shuo de hao 	說得好	c=1 d=0.0944202 t=4685
shuo de yi yang 	說的一樣	c=1 d=0.66365 t=4685
shuo hua bu suan hua 	說話不算話	c=1 d=0.00606634 t=4685
shuo le 	說了	c=0 d=0.0521101 t=4685
shuo ming 	說明	c=1 d=0.245367 t=4685
shuo yi xia 	說一下	c=1 d=1 t=4214
si duan 	四段	c=0 d=0.00298969 t=4685
si fa 	私法	c=1 d=0.0207543 t=4685
si ge 	四個	c=2 d=1.00287 t=3979
si ji 	司機	c=1 d=1 t=4432
si lu 	思路	c=1 d=0.339596 t=4685
si you 	私有	c=1 d=1 t=3944
sou suo 	搜索	c=1 d=1 t=4646
sou suo yin qing 	搜索引擎	c=1 d=1 t=4639
su du 	速度	c=0 d=0.026982 t=4685
su yu 	俗語	c=0 d=0.000216573 t=4685
su zhi 	素質	c=1 d=1 t=2596
suan 	算	c=0 d=0.0386741 t=4685
suan 	酸	c=1 d=1.09802 t=3760
suan le 	算了	c=0 d=0.1 t=3196
suan luo bo 	酸蘿蔔	c=1 d=1 t=3757
suan ru 	算如	c=1 d=1 t=2614
suan ting hao 	算挺好	c=1 d=0.38868 t=4685
suan zai 	算在	c=1 d=0.0420036 t=4685
sui bian 	隨便	c=1 d=0.0108609 t=4685
sui bian guan 	隨便關	c=1 d=0.109154 t=4685
sui shi 	隨時	c=1 d=0.509156 t=4685
sui yi 	隨意	c=0 d=0.1 t=3649
suo yi 	所以	c=7 d=0.967303 t=4685
suo yi shi bu shi 	所以是不是	c=1 d=1 t=2477
suo yi zui hou 	所以最後	c=1 d=1 t=4040
suo you 	所有	c=0 d=0.1 t=3976
suo you de 	所有的	c=1 d=1 t=3977
ta 	他	c=1 d=0.0660338 t=4685
ta 	它	c=1 d=0.0441572 t=4685
ta bu 	他不	c=0 d=0.0102284 t=4685
ta bu xiang ma 	他不香嗎	c=3 d=0.102797 t=4685
ta da zi 	他打字	c=1 d=1 t=2586
ta kan dao le guang 	他看到了光	c=1 d=1 t=4188
ta le 	他了	c=0 d=0.1 t=4422
ta men 	他們	c=1 d=0.25924 t=4685
ta shi 	他是	c=0 d=0.0324652 t=4685
ta shi bu shi 	他是不是	c=1 d=0.32628 t=4685
ta wen 	它穩	c=1 d=0.0526021 t=4685
ta ye 	他也	c=1 d=0.145876 t=4685
tai 	太	c=1 d=1 t=3501
tai chang 	太長	c=1 d=1 t=4685
tai da 	太大	c=0 d=0.0396531 t=4685
tai duo 	太多	c=0 d=0.1 t=4211
tai hao 	太好	c=1 d=0.0735345 t=4685
tai lan 	太懶	c=0 d=0.1 t=3240
tai qiang 	太強	c=0 d=0.1 t=3342
tai qiang le 	太強了	c=2 d=1.00135 t=4665
tai shou 	太守	c=1 d=1 t=4480
tan 	潭	c=1 d=1 t=4580
tan chu 	彈出	c=1 d=0.0128424 t=4685
tan shang 	譚上	c=1 d=1 t=4579
tao hua 	桃花	c=2 d=1.12938 t=4484
tao hua yuan ji 	桃花源記	c=2 d=1.95123 t=4486
tao qi 	淘氣	c=1 d=0.00975476 t=4685
tao yuan 	桃源	c=1 d=1 t=4413
te bie 	特別	c=1 d=0.0460805 t=4685
te bie qi guai 	特別奇怪	c=1 d=1 t=3016
te bie shi 	特別是	c=1 d=1 t=2559
te bie xu yao 	特別需要	c=1 d=0.463013 t=4685
te dian 	特點	c=1 d=1 t=4237
te ding 	特定	c=1 d=1 t=3186
te se 	特色	c=2 d=1.18616 t=4685
te shu 	特殊	c=2 d=0.165872 t=4685
te shu de 	特殊的	c=1 d=1 t=4227
teng 	疼	c=1 d=1 t=3203
ti 	體	c=1 d=1 t=3742
ti dai pin 	替代品	c=0 d=0.0107528 t=4685
ti ji xiao 	體積小	c=0 d=0.1 t=3219
ti ji xiao wai 	體積小外	c=1 d=1 t=3220
ti jiao 	提交	c=0 d=0.1 t=4647
ti jiao gei 	提交給	c=1 d=1 t=4648
ti wen 	提問	c=0 d=0.0509156 t=4685
ti yan 	體驗	c=2 d=0.58364 t=4685
ti yan bu dao 	體驗不到	c=1 d=1 t=3290
ti zi 	梯子	c=1 d=0.226502 t=4685
tian ben 	天苯	c=13 d=0.980228 t=4685
tian jia 	添加	c=2 d=1.0118 t=4288
tian qi 	天氣	c=0 d=0.00623495 t=4685
tian tian 	天天	c=1 d=1 t=2641
tian xia 	天下	c=1 d=0.451581 t=4685
tiao 	條	c=0 d=0.1 t=4065
tiao 	調	c=1 d=1 t=4067
tiao jian 	條件	c=9 d=6.56413 t=3925
tiao zheng 	調整	c=1 d=0.00213348 t=4685
ting 	挺	c=0 d=0.0312423 t=4685
ting bu cuo 	挺不錯	c=0 d=0.00695994 t=4685
ting bu cuo de 	挺不錯的	c=1 d=0.0699482 t=4685
ting bu dao 	聽不到	c=5 d=0.897002 t=4068
ting bu dao sheng yin 	聽不到聲音	c=1 d=1 t=4069
ting de dao 	聽得到	c=1 d=1.08437 t=3697
ting de dao ma 	聽得到嘛	c=2 d=1.13466 t=4065
ting duo 	挺多	c=0 d=0.1 t=2463
ting fang bian 	挺方便	c=1 d=0.25924 t=4685
ting guo 	聽過	c=1 d=1 t=4090
ting hao 	挺好	c=0 d=0.0386741 t=4685
ting hao de ma 	挺好的嗎	c=1 d=1 t=2846
ting kuai 	挺快	c=0 d=0.0287941 t=4685
ting kuai de 	挺快的	c=2 d=0.289384 t=4685
ting ma fan de 	挺麻煩的	c=1 d=1 t=2737
ting nan 	挺難	c=1 d=1 t=4064
ting shuo 	聽說	c=0 d=0.1 t=4072
ting shuo guo 	聽說過	c=1 d=1 t=4073
ting wan 	聽完	c=1 d=0.0137736 t=4685
ting xian de 	挺閒的	c=1 d=0.0281559 t=4685
ting zheng chang 	挺正常	c=1 d=0.0547488 t=4685
tong 	同	c=0 d=0.0396531 t=4685
tong bu 	同步	c=2 d=0.0335956 t=4685
tong bu yu sheng 	痛不欲生	c=1 d=1 t=3287
tong de 	通的	c=0 d=0.00386205 t=4685
tong de ma 	通的嗎	c=1 d=0.0188734 t=4685
tong guo 	通過	c=1 d=1 t=4265
tong ku 	痛苦	c=1 d=1 t=3286
tong xue 	同學	c=0 d=0.00137049 t=4685
tong xue yao 	同學要	c=1 d=0.0137736 t=4685
tong xun 	通訊	c=1 d=1 t=4184
tong yi 	同一	c=1 d=0.00474815 t=4685
tong yi 	統一	c=1 d=0.449329 t=4685
tong yi kuai 	同一塊	c=1 d=0.398519 t=4685
tong zhi 	通知	c=2 d=0.027302 t=4685
tong zhi de ma 	通知的嗎	c=1 d=0.0129068 t=4685
tou 	頭	c=1 d=1 t=3202
tou da 	頭大	c=1 d=0.0132999 t=4685
tou fa 	頭髮	c=1 d=1 t=4152
tou lan 	偷懶	c=1 d=1 t=3236
tou ming 	透明	c=5 d=0.0909373 t=4685
tou ming dai li 	透明代理	c=5 d=1.98512 t=4267
tou ming dai li de ji zi 	透明代理的機子	c=1 d=1 t=4268
tou ming ya suo 	透明壓縮	c=1 d=0.913931 t=4685
tou xian 	頭銜	c=1 d=0.00331267 t=4685
tu bian 	突變	c=1 d=1 t=3655
tu biao 	圖標	c=1 d=0.00477195 t=4685
tu cao 	吐槽	c=0 d=0.0299692 t=4685
tu ling 	圖靈	c=2 d=1.93707 t=3039
tu ran 	突然	c=2 d=0.0508019 t=4685
tu ran fa xian 	突然發現	c=2 d=0.144887 t=4685
tu ran xiang wan 	突然想玩	c=1 d=0.0023344 t=4685
tu xing hua 	圖形化	c=1 d=0.332871 t=4685
tu xing jie mian 	圖形界面	c=2 d=0.932261 t=4685
tu xing jie mian de 	圖形界面的	c=1 d=0.565525 t=4685
tui de 	退的	c=0 d=0.1 t=3491
tui de ma 	退的嗎	c=1 d=1 t=3492
tui jian 	推薦	c=0 d=0.0216202 t=4685
tui jian guan 	推薦關	c=1 d=0.111359 t=4685
tuo dao 	拖到	c=0 d=0.1 t=3778
tuo ren 	拖人	c=3 d=2.86814 t=4584
tuo xia qu 	拖下去	c=0 d=0.1 t=4498
tuo xia qu le 	拖下去了	c=1 d=1 t=4499
tuo xie 	妥協	c=1 d=0.0095616 t=4685
wa 	哇	c=2 d=0.0158515 t=4685
wa wa de 	哇哇地	c=0 d=0.00168231 t=4685
wai 	外	c=1 d=1.00008 t=4643
wai wang 	外網	c=2 d=0.0343557 t=4685
wan 	完	c=4 d=0.755173 t=4685
wan 	晚	c=0 d=0.1 t=4030
wan 	玩	c=4 d=0.027725 t=4685
wan quan 	完全	c=1 d=0.0223836 t=4685
wan quan bu shi 	完全不是	c=1 d=0.111917 t=4685
wan quan jiu 	完全就	c=1 d=1 t=3345
wan quan mei xu yao 	完全沒需要	c=1 d=0.113042 t=4685
wan wan 	玩玩	c=3 d=0.718924 t=4685
wan yi 	玩意	c=0 d=0.00173355 t=4685
wan zheng 	完整	c=0 d=0.0412714 t=4685
wan zheng de 	完整的	c=1 d=0.414783 t=4685
wang 	忘	c=1 d=1 t=4092
wang 	王	c=1 d=1 t=3549
wang 	網	c=1 d=0.0258615 t=4685
wang gong 	王公	c=1 d=0.00431784 t=4685
wang guan 	網管	c=1 d=1 t=2824
wang ji 	忘記	c=1 d=1 t=4091
wang le 	忘了	c=1 d=1 t=3033
wang luo 	網絡	c=3 d=0.0637826 t=4685
wang luo you dian cha 	網絡有點差	c=1 d=0.0026852 t=4685
wang pan 	網盤	c=1 d=1 t=3943
wang qian 	往前	c=0 d=0.000748391 t=4685
wang qian fan yi xia 	往前翻一下	c=1 d=0.00752142 t=4685
wang qiao 	網橋	c=2 d=0.998161 t=4685
wang ye 	網頁	c=2 d=1.00013 t=4644
wang zhan 	網站	c=3 d=1.09368 t=4651
wei 	爲	c=1 d=0.135414 t=4454
wei cheng nian 	未成年	c=1 d=0.0163259 t=4685
wei hu 	維護	c=1 d=1 t=3320
wei le 	爲了	c=1 d=1 t=2728
wei miao 	爲妙	c=1 d=1 t=3214
wei sha 	爲啥	c=0 d=0.100352 t=3887
wei sha bei 	爲啥被	c=1 d=1 t=3888
wei shen me 	爲什麼	c=3 d=0.0177905 t=4685
wei sheng 	爲生	c=1 d=1 t=4125
wei wei nuo nuo 	唯唯諾諾	c=1 d=1 t=3837
wei wo de 	爲我的	c=1 d=1 t=2682
wei xin 	微信	c=7 d=0.0834257 t=4685
wei yu 	謂語	c=1 d=0.0422141 t=4685
wei yu ming 	爲域名	c=1 d=1 t=4240
wei zhi 	位置	c=2 d=0.189191 t=4685
wen 	問	c=1 d=0.26702 t=4685
wen bie de 	問別的	c=1 d=0.167797 t=4685
wen jian 	文件	c=11 d=0.765171 t=4685
wen jian ba 	文件吧	c=1 d=0.0507928 t=4685
wen jian jia 	文件夾	c=2 d=0.170333 t=4685
wen jian ma 	文件嗎	c=1 d=0.557106 t=4685
wen jian xian 	文件先	c=1 d=1 t=3630
wen ju 	問句	c=1 d=0.0132336 t=4685
wen ma 	穩嗎	c=1 d=1 t=3066
wen ni 	問你	c=0 d=0.1 t=3578
wen ti 	問題	c=5 d=0.175944 t=4685
wen ti bu da 	問題不大	c=1 d=0.410656 t=4685
wen ti shi 	問題是	c=1 d=0.0862936 t=4685
wen ti ye 	問題也	c=1 d=1 t=2644
wen ti ying gai bu da 	問題應該不大	c=1 d=0.535261 t=4685
wen wen 	問問	c=1 d=0.154124 t=4685
wen yi xia 	問一下	c=3 d=0.755447 t=4685
wen zhong 	文中	c=1 d=0.00554422 t=4685
wo 	我	c=37 d=3.59749 t=4685
wo bang ni nong ba 	我幫你弄吧	c=1 d=1 t=3617
wo ben lai 	我本來	c=1 d=0.0780817 t=4685
wo ben lai shi 	我本來是	c=1 d=1 t=2911
wo bu 	我不	c=1 d=0.0223664 t=4685
wo bu huang 	我不慌	c=1 d=1 t=4601
wo bu hui 	我不會	c=3 d=0.174155 t=4685
